"","datetime","number","day","wd","ws","tem","season","weekdays","sunrise","sunset","dayNight","peak","businessday","wdays","hours","PM2.5"
"1932",2017-03-23 10:00:00,6477.30579915134,2017-03-23,82.1,5.4,8.5,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",10,24.8
"1933",2017-03-23 11:00:00,5680.54738330976,2017-03-23,85.9,5.9,9.6,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",11,23.1
"1934",2017-03-23 12:00:00,5609.64158415842,2017-03-23,83.6,6.6,10.3,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",12,17.6
"1935",2017-03-23 13:00:00,4976.7847241867,2017-03-23,78,6.5,10.4,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",13,23.1
"1936",2017-03-23 14:00:00,4878.21313331446,2017-03-23,78.3,6.7,10.6,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",14,23.2
"1937",2017-03-23 15:00:00,5031.25063649222,2017-03-23,77.5,6.4,10,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",FALSE,TRUE,"Thursday",15,18
"1938",2017-03-23 16:00:00,4967.95043896913,2017-03-23,74.2,6.5,10,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",TRUE,TRUE,"Thursday",16,17.1
"1939",2017-03-23 17:00:00,4688.41951909477,2017-03-23,69.4,5.9,8.9,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",TRUE,TRUE,"Thursday",17,13.2
"1940",2017-03-23 18:00:00,6350.61414427157,2017-03-23,63.6,5.2,7.3,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"day",TRUE,TRUE,"Thursday",18,16.6
"1941",2017-03-23 19:00:00,7276.44441301273,2017-03-23,60.3,5.4,6.6,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"night",TRUE,TRUE,"Thursday",19,19.2
"1942",2017-03-23 20:00:00,7465.89306930693,2017-03-23,60.7,5.7,6.1,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"night",FALSE,TRUE,"Thursday",20,19
"1943",2017-03-23 21:00:00,6495.1657708628,2017-03-23,63.8,5.7,5.9,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"night",FALSE,TRUE,"Thursday",21,19.1
"1944",2017-03-23 22:00:00,5481.06449787836,2017-03-23,62,5.6,5.7,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"night",FALSE,TRUE,"Thursday",22,18.9
"1945",2017-03-23 23:00:00,4638.78585572843,2017-03-23,62.6,5.4,5.6,"spring","weekday",2017-03-23 05:56:27,2017-03-23 18:19:14,"night",FALSE,TRUE,"Thursday",23,24.7
"1946",2017-03-24 00:00:00,5168.63536067893,2017-03-24,59.8,4.2,4.9,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",0,23.7
"1947",2017-03-24 01:00:00,5089.64243281471,2017-03-24,61.1,4.7,5.5,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",1,25
"1948",2017-03-24 02:00:00,4410.38387553041,2017-03-24,64,4.3,5.2,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",2,22
"1949",2017-03-24 03:00:00,4045.65827439887,2017-03-24,61.5,4.2,5.1,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",3,22.9
"1950",2017-03-24 04:00:00,3185.62319660537,2017-03-24,55.2,4.3,4.9,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",4,24.5
"1951",2017-03-24 05:00:00,3136.59236209335,2017-03-24,61.3,4.4,5.2,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",5,24.3
"1952",2017-03-24 06:00:00,3580.25799151344,2017-03-24,73.3,4.5,6,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",6,28.5
"1953",2017-03-24 07:00:00,4805.5946251768,2017-03-24,79.2,5,6.5,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",7,34.2
"1954",2017-03-24 08:00:00,6279.56514334374,2017-03-24,74,5.1,6.8,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",8,33.1
"1955",2017-03-24 09:00:00,5507.38670438472,2017-03-24,71.8,4.9,7.4,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",9,37.4
"1956",2017-03-24 10:00:00,5435.2045261669,2017-03-24,76.9,5.4,8,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",10,34.3
"1957",2017-03-24 11:00:00,6181.07496463932,2017-03-24,75.8,5.6,8.6,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",11,34.6
"1958",2017-03-24 12:00:00,6723.46958981612,2017-03-24,79.3,5.4,9.8,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",12,26.9
"1959",2017-03-24 13:00:00,5991.92050919378,2017-03-24,80.7,5.9,11.5,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",13,35.4
"1960",2017-03-24 14:00:00,6872.69806488332,2017-03-24,76.6,5.9,11.7,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",14,34.7
"1961",2017-03-24 15:00:00,5394.68033946252,2017-03-24,71.2,5.8,11.6,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",FALSE,TRUE,"Friday",15,26
"1962",2017-03-24 16:00:00,4921.39236209335,2017-03-24,70.6,5.3,10.8,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",16,27.5
"1963",2017-03-24 17:00:00,4968.73493635078,2017-03-24,68.7,4.8,9.6,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",17,15.2
"1964",2017-03-24 18:00:00,5761.13723825693,2017-03-24,66.2,4.1,7.9,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"day",TRUE,TRUE,"Friday",18,11.3
"1965",2017-03-24 19:00:00,7618.03168316832,2017-03-24,61.1,4.3,6.9,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",TRUE,TRUE,"Friday",19,16.3
"1966",2017-03-24 20:00:00,8051.84101838755,2017-03-24,62.2,4.6,6.3,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",20,21
"1967",2017-03-24 21:00:00,7981.89589816124,2017-03-24,64.4,4.5,5.8,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",21,20.9
"1968",2017-03-24 22:00:00,8019.75756718529,2017-03-24,63.4,4.2,5.3,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",22,21.1
"1969",2017-03-24 23:00:00,7632.56350777935,2017-03-24,59.4,4.1,5,"spring","weekday",2017-03-24 05:54:10,2017-03-24 18:20:55,"night",FALSE,TRUE,"Friday",23,18.6
"1970",2017-03-25 00:00:00,6130.66223479491,2017-03-25,61.3,4.3,4.2,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",0,14.6
"1971",2017-03-25 01:00:00,5906.76492220651,2017-03-25,47.3,3.8,3.8,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",1,17.1
"1972",2017-03-25 02:00:00,5322.5900990099,2017-03-25,49.6,4.1,3.7,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",2,15.6
"1973",2017-03-25 03:00:00,4488.82659123055,2017-03-25,52.5,4.1,3.5,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",3,17.4
"1974",2017-03-25 04:00:00,4648.35926449788,2017-03-25,53.7,3.9,3.4,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",4,16.5
"1975",2017-03-25 05:00:00,4922.2198019802,2017-03-25,56.1,3.8,3.3,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",5,14.7
"1976",2017-03-25 06:00:00,5621.13833097595,2017-03-25,54.1,3.5,3.1,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",6,15.1
"1977",2017-03-25 07:00:00,6137.02149929279,2017-03-25,56.7,4,3.8,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",7,14.8
"1978",2017-03-25 08:00:00,6193.97793493635,2017-03-25,61.4,4.3,6.6,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",8,14.3
"1979",2017-03-25 09:00:00,5718.12192362093,2017-03-25,63.3,4.9,8.5,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",9,16.1
"1980",2017-03-25 10:00:00,4795.2441992077,2017-03-25,64.6,5.4,10.3,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",10,14.3
"1981",2017-03-25 11:00:00,4256.91567291312,2017-03-25,66,5.7,11.7,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",11,8.9
"1982",2017-03-25 12:00:00,4195.81093325279,2017-03-25,67.9,6.1,12.5,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",12,13.1
"1983",2017-03-25 13:00:00,4282.50253968254,2017-03-25,68.8,6.1,12.8,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",13,8.7
"1984",2017-03-25 14:00:00,6606.36180904523,2017-03-25,67.7,6.2,12.6,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",14,7
"1985",2017-03-25 15:00:00,7826.64399237127,2017-03-25,67,6.1,11.9,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",15,8.9
"1986",2017-03-25 16:00:00,7841.15117056856,2017-03-25,65.4,5.7,10.9,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",16,7.3
"1987",2017-03-25 17:00:00,5935.76933468423,2017-03-25,65.3,5.1,9.5,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",17,5
"1988",2017-03-25 18:00:00,7730.94451530612,2017-03-25,59,4.9,7.7,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"day",FALSE,FALSE,"Saturday",18,4.4
"1989",2017-03-25 19:00:00,8275.55679702048,2017-03-25,54.9,5,6.8,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",19,4.8
"1990",2017-03-25 20:00:00,6846.77043308369,2017-03-25,55.2,5,6,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",20,5.5
"1991",2017-03-25 21:00:00,6979.16245602814,2017-03-25,56,4.8,5.4,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",21,8.4
"1992",2017-03-25 22:00:00,6417.9558573854,2017-03-25,58.2,4.5,4.8,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",22,6.6
"1993",2017-03-25 23:00:00,5411.52943313954,2017-03-25,60,4.3,4.4,"spring","weekend",2017-03-25 05:51:53,2017-03-25 18:22:36,"night",FALSE,FALSE,"Saturday",23,4.9
"1994",2017-03-26 00:00:00,5014.72195121951,2017-03-26,87.7,2.8,6,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",0,4.3
"1995",2017-03-26 02:00:00,4276.18702814001,2017-03-26,59.1,4.2,4.1,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",2,6.8
"1996",2017-03-26 03:00:00,3826.85080928923,2017-03-26,61.6,4.3,4.2,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",3,6.3
"1997",2017-03-26 04:00:00,3855.22922740525,2017-03-26,62.6,4.2,4.3,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",4,6
"1998",2017-03-26 05:00:00,4287.98881789137,2017-03-26,69.7,4,4.4,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",5,9.5
"1999",2017-03-26 06:00:00,4046.89022020725,2017-03-26,69.4,3.6,4.3,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",6,9.6
"2000",2017-03-26 07:00:00,4120.36022061358,2017-03-26,73.3,3.9,4.8,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",7,11.5
"2001",2017-03-26 08:00:00,4927.8325203252,2017-03-26,83.4,4.4,7.7,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",8,11.5
"2002",2017-03-26 09:00:00,5283.16676610979,2017-03-26,87.1,5.2,9.4,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",9,12.2
"2003",2017-03-26 10:00:00,5251.80341359342,2017-03-26,92,5.3,11,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",10,8.6
"2004",2017-03-26 11:00:00,5049.54653760238,2017-03-26,91.3,5.3,12,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",11,13
"2005",2017-03-26 12:00:00,4585.01632653061,2017-03-26,89.6,5.5,12.5,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",12,4
"2006",2017-03-26 13:00:00,5035.24573202276,2017-03-26,88.6,5.4,12.7,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",13,3
"2007",2017-03-26 14:00:00,5886.26133431625,2017-03-26,87.5,5.3,12.3,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",14,4
"2008",2017-03-26 15:00:00,5763.00189393939,2017-03-26,86.5,4.9,11.2,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",15,4.9
"2009",2017-03-26 16:00:00,4457.27684478372,2017-03-26,86.7,4.5,10.1,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",16,3.6
"2010",2017-03-26 17:00:00,4705.68029490617,2017-03-26,82,3.6,8.9,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",17,3.7
"2011",2017-03-26 18:00:00,6034.78935447339,2017-03-26,80.5,3.2,7.4,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"day",FALSE,FALSE,"Sunday",18,5.2
"2012",2017-03-26 19:00:00,6701.45800988003,2017-03-26,79.2,3,6.5,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",19,5.2
"2013",2017-03-26 20:00:00,8383.48051948052,2017-03-26,78.8,2.7,5.6,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",20,5.6
"2014",2017-03-26 21:00:00,7432.39142722562,2017-03-26,79.2,2.9,5.3,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",21,5.4
"2015",2017-03-26 22:00:00,7592.51815766165,2017-03-26,80.1,2.8,5.3,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",22,7.5
"2016",2017-03-26 23:00:00,8197.76173845557,2017-03-26,83.8,2.9,5.7,"spring","weekend",2017-03-26 05:49:36,2017-03-26 18:24:17,"night",FALSE,FALSE,"Sunday",23,13.8
"2017",2017-03-27 00:00:00,7020.60231213873,2017-03-27,115.1,2,6,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",0,17.8
"2018",2017-03-27 01:00:00,5205.75443679826,2017-03-27,59.4,2.6,3.6,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",1,15.7
"2019",2017-03-27 02:00:00,3973.56609923941,2017-03-27,69,2.7,3.7,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",2,21.3
"2020",2017-03-27 03:00:00,2569.8641509434,2017-03-27,70.9,2.6,4.1,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",3,23
"2021",2017-03-27 04:00:00,2568.42170212766,2017-03-27,72.5,2.6,4.3,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",4,26.1
"2022",2017-03-27 05:00:00,2691.81141692151,2017-03-27,69.2,2.4,4.2,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",5,28.1
"2023",2017-03-27 06:00:00,3855.90740740741,2017-03-27,70.1,2.5,4.4,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",6,28
"2024",2017-03-27 07:00:00,4261.9368213228,2017-03-27,67.8,2.6,4.3,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",7,31.7
"2025",2017-03-27 08:00:00,5644.04832713755,2017-03-27,68.7,2.8,4.3,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",8,34.3
"2026",2017-03-27 09:00:00,5357.53623188406,2017-03-27,67.5,2.7,4.5,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",9,34.3
"2027",2017-03-27 10:00:00,6010.95687331536,2017-03-27,70.3,2.6,5.4,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",10,28.7
"2028",2017-03-27 11:00:00,6244.00856389987,2017-03-27,73.5,2.5,6.8,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",11,33.2
"2029",2017-03-27 12:00:00,9610.50673000792,2017-03-27,84.1,3,9.5,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",12,35.4
"2030",2017-03-27 13:00:00,12319.4922839506,2017-03-27,83.8,3.1,12,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",13,35.1
"2031",2017-03-27 14:00:00,13796.8971698113,2017-03-27,93.4,3.1,13.3,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",14,33.5
"2032",2017-03-27 15:00:00,12192.4100185529,2017-03-27,96.7,3,13.4,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",FALSE,TRUE,"Monday",15,34.6
"2033",2017-03-27 16:00:00,11479.7507042254,2017-03-27,93.8,2.8,13.2,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",16,41.9
"2034",2017-03-27 17:00:00,10860.67,2017-03-27,98.3,2.5,12.8,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",17,38.8
"2035",2017-03-27 18:00:00,15056.1721311475,2017-03-27,99.3,2.3,10.6,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"day",TRUE,TRUE,"Monday",18,43.5
"2036",2017-03-27 19:00:00,14974.3798449612,2017-03-27,112.3,2.3,8.5,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",TRUE,TRUE,"Monday",19,42.4
"2037",2017-03-27 20:00:00,18963.0694183865,2017-03-27,98.5,2.3,7,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",20,49.3
"2038",2017-03-27 21:00:00,13452.1729834791,2017-03-27,97.8,2.3,6.9,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",21,48.6
"2039",2017-03-27 22:00:00,11478.3460764588,2017-03-27,103,2.1,6.5,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",22,54.1
"2040",2017-03-27 23:00:00,10734.4428571429,2017-03-27,110.4,1.9,6.2,"spring","weekday",2017-03-27 05:47:19,2017-03-27 18:25:58,"night",FALSE,TRUE,"Monday",23,58.7
"2041",2017-03-28 00:00:00,9250.13253012048,2017-03-28,228.5,4.9,9.6,"spring","weekday",2017-03-28 05:45:03,2017-03-28 18:27:39,"night",FALSE,TRUE,"Tuesday",0,58.6
"2042",2017-03-28 01:00:00,7365.67142857143,2017-03-28,80.5,2.1,2.6,"spring","weekday",2017-03-28 05:45:03,2017-03-28 18:27:39,"night",FALSE,TRUE,"Tuesday",1,61.2
"2043",2017-03-28 02:00:00,5916.69512195122,2017-03-28,89.9,2.1,2.8,"spring","weekday",2017-03-28 05:45:03,2017-03-28 18:27:39,"night",FALSE,TRUE,"Tuesday",2,57.5
"2044",2017-03-28 03:00:00,5213.76470588235,2017-03-28,99.2,1.4,3,"spring","weekday",2017-03-28 05:45:03,2017-03-28 18:27:39,"night",FALSE,TRUE,"Tuesday",3,57.4
"2045",2017-03-28 04:00:00,4567.6,2017-03-28,100.5,1.2,3,"spring","weekday",2017-03-28 05:45:03,2017-03-28 18:27:39,"night",FALSE,TRUE,"Tuesday",4,62.7
"2046",2017-04-19 14:00:00,10908.4324324324,2017-04-19,61.1,3.1,12.9,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",FALSE,TRUE,"Wednesday",14,4.7
"2047",2017-04-19 15:00:00,7758.91513437058,2017-04-19,63.6,3,12.8,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",FALSE,TRUE,"Wednesday",15,11.3
"2048",2017-04-19 16:00:00,5618.00509193777,2017-04-19,72.5,3,12.3,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",TRUE,TRUE,"Wednesday",16,8.3
"2049",2017-04-19 17:00:00,6117.77227722772,2017-04-19,93.6,2.4,11.6,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",TRUE,TRUE,"Wednesday",17,10.5
"2050",2017-04-19 18:00:00,6531.23790664781,2017-04-19,116.4,2.3,10.3,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",TRUE,TRUE,"Wednesday",18,8.4
"2051",2017-04-19 19:00:00,9224.27326732673,2017-04-19,129.3,2.5,7.7,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"day",TRUE,TRUE,"Wednesday",19,9.8
"2052",2017-04-19 20:00:00,8701.18217821782,2017-04-19,128.7,2.2,6.1,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"night",FALSE,TRUE,"Wednesday",20,8.9
"2053",2017-04-19 21:00:00,9471.16831683168,2017-04-19,144.7,1.8,4.9,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"night",FALSE,TRUE,"Wednesday",21,9.1
"2054",2017-04-19 22:00:00,5745.31485148515,2017-04-19,168.9,1.8,3.9,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"night",FALSE,TRUE,"Wednesday",22,9.9
"2055",2017-04-19 23:00:00,5624.02857142857,2017-04-19,180.3,2,3.3,"spring","weekday",2017-04-19 04:56:26,2017-04-19 19:04:31,"night",FALSE,TRUE,"Wednesday",23,10.9
"2056",2017-04-20 00:00:00,4907.54653465347,2017-04-20,279.7,2.1,8.6,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",0,10.5
"2057",2017-04-20 01:00:00,4953.97765205092,2017-04-20,192.1,1.7,1.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",1,8.9
"2058",2017-04-20 02:00:00,4508.21216407355,2017-04-20,200,1.6,0.7,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",2,7.2
"2059",2017-04-20 03:00:00,4627.81018387553,2017-04-20,228.8,1.5,0.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",3,9
"2060",2017-04-20 04:00:00,3528.00311173975,2017-04-20,253.9,1.6,0,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"night",FALSE,TRUE,"Thursday",4,7.9
"2061",2017-04-20 05:00:00,3774.35162659123,2017-04-20,240,1.8,-0.2,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",5,8.6
"2062",2017-04-20 06:00:00,4653.29024045262,2017-04-20,242.3,1.9,0.9,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",6,10.1
"2063",2017-04-20 07:00:00,6286.87694483734,2017-04-20,238.7,2.3,4.3,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",7,9.2
"2064",2017-04-20 08:00:00,6473.48231966054,2017-04-20,238.2,2.3,5.4,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",8,5.1
"2065",2017-04-20 09:00:00,7411.13804809052,2017-04-20,250.1,2.8,6.2,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",TRUE,TRUE,"Thursday",9,7.9
"2066",2017-04-20 10:00:00,12614.6223479491,2017-04-20,245.3,2.9,7.1,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",10,11.2
"2067",2017-04-20 11:00:00,12379.9615275813,2017-04-20,247.7,3.2,8.1,"spring","weekday",2017-04-20 04:54:21,2017-04-20 19:06:11,"day",FALSE,TRUE,"Thursday",11,13.4
